date,store_id,product_id,sales_amount,units_sold
2022-10-16,STORE-8533,PROD-44692,321.72,25
2022-08-29,STORE-5467,PROD-97693,829.84,42
2023-04-01,STORE-7246,PROD-57593,611.8,30
2022-09-07,STORE-5744,PROD-78186,784.34,8
2022-08-09,STORE-3863,PROD-62994,199.16,30
2022-08-09,STORE-2744,PROD-11399,710.77,1
2023-02-25,STORE-9143,PROD-88374,344.38,33
2022-11-05,STORE-9888,PROD-71456,581.32,19
2023-02-26,STORE-4122,PROD-47102,963.39,1
2022-06-26,STORE-6685,PROD-53043,414.64,30
2022-06-09,STORE-4907,PROD-62336,384.95,16
2022-10-26,STORE-9683,PROD-56852,278.68,35
2023-04-20,STORE-5906,PROD-10305,476.47,30
2022-01-22,STORE-5060,PROD-37057,196.67,12
2022-05-27,STORE-2723,PROD-59611,380.21,30
2022-03-27,STORE-6327,PROD-88307,339.37,42
2022-09-13,STORE-4853,PROD-45363,157.31,50
2022-01-07,STORE-7680,PROD-35312,667.69,23
2023-03-09,STORE-9136,PROD-55254,751.79,1
2022-07-04,STORE-9629,PROD-71299,187.81,35
2022-01-17,STORE-8084,PROD-17486,938.98,40
2023-02-15,STORE-2439,PROD-92135,923.41,34
2023-03-23,STORE-8364,PROD-22731,834.69,14
2023-03-29,STORE-3785,PROD-65149,352.74,7
2022-02-08,STORE-5495,PROD-44641,908.84,4
2022-08-13,STORE-6709,PROD-59640,280.54,34
2022-07-03,STORE-3386,PROD-60806,405.36,39
2022-07-10,STORE-1809,PROD-55745,224.29,14
2022-06-28,STORE-4183,PROD-70316,668.05,19
2022-09-07,STORE-2491,PROD-51477,764.06,38
2022-08-21,STORE-8038,PROD-55719,275.72,43
2022-02-24,STORE-1447,PROD-74244,353.61,13
2023-03-05,STORE-1381,PROD-85316,84.56,3
2023-01-21,STORE-1776,PROD-89449,585.5,3
2022-10-23,STORE-8982,PROD-22296,873.35,12
2022-06-18,STORE-4445,PROD-56171,456.97,36
2023-04-04,STORE-4386,PROD-81228,30.19,49
2022-02-19,STORE-7926,PROD-30013,145.15,29
2023-04-13,STORE-2960,PROD-28730,276.58,40
2023-01-02,STORE-8165,PROD-16983,92.63,27
2022-02-28,STORE-2959,PROD-89194,179.41,39
2023-01-27,STORE-9449,PROD-85399,850.34,8
2022-02-11,STORE-4778,PROD-75595,685.12,10
2022-02-28,STORE-9680,PROD-27781,483.12,41
2023-02-15,STORE-2041,PROD-19752,334.16,18
2022-12-18,STORE-3058,PROD-64459,312.33,21
2023-01-11,STORE-8012,PROD-14998,711.45,40
2022-09-28,STORE-7015,PROD-89714,864.24,42
2022-12-30,STORE-7627,PROD-89732,213.92,33
2022-05-12,STORE-5731,PROD-61458,152.96,24
2022-11-19,STORE-1174,PROD-28821,437.69,47
2023-02-13,STORE-1507,PROD-95976,953.65,38
2022-12-19,STORE-6758,PROD-43659,29.78,32
2022-02-08,STORE-8197,PROD-90837,792.23,16
2022-12-22,STORE-8050,PROD-50345,75.27,40
2022-03-29,STORE-6889,PROD-56790,415.4,30
2022-07-31,STORE-6908,PROD-42883,592.37,5
2022-10-02,STORE-5191,PROD-28791,843.01,40
2023-03-21,STORE-4601,PROD-86164,592.76,16
2023-03-09,STORE-9930,PROD-22824,19.99,11
2022-02-27,STORE-2188,PROD-27674,421.69,43
2022-12-09,STORE-9784,PROD-97996,275.31,20
2022-09-08,STORE-5734,PROD-19141,423.01,10
2022-02-12,STORE-5003,PROD-94507,569.18,20
2022-10-04,STORE-5687,PROD-45566,141.24,46
2022-01-09,STORE-6997,PROD-23255,601.46,14
2022-08-15,STORE-1179,PROD-52103,877.85,3
2022-12-05,STORE-5150,PROD-15172,160.02,46
2022-03-30,STORE-8683,PROD-70643,372.6,3
2022-04-03,STORE-9560,PROD-13585,343.41,20
2023-02-16,STORE-9185,PROD-97739,515.14,19
2022-10-19,STORE-3096,PROD-39871,117.93,7
2022-12-25,STORE-7040,PROD-27726,649.11,49
2022-07-06,STORE-5295,PROD-54636,891.07,19
2023-02-24,STORE-4727,PROD-19470,816.7,13
2023-03-02,STORE-5969,PROD-89516,204.13,33
2022-06-05,STORE-6939,PROD-38915,812.99,4
2022-06-12,STORE-9010,PROD-84883,101.12,20
2023-04-04,STORE-6883,PROD-79562,819.97,3
2022-07-17,STORE-9703,PROD-59817,69.75,33
2022-09-04,STORE-7964,PROD-55041,864.44,15
2023-02-28,STORE-3805,PROD-25796,892.18,24
2022-10-19,STORE-5193,PROD-97711,916.16,25
2022-12-09,STORE-6631,PROD-21957,330.48,29
2022-01-16,STORE-2324,PROD-55534,455.6,13
2022-01-17,STORE-8007,PROD-37178,65.08,9
2022-05-11,STORE-4721,PROD-16981,293.18,11
2022-03-25,STORE-9162,PROD-51075,124.71,30
2022-08-30,STORE-6225,PROD-26761,614.89,44
2022-01-20,STORE-6109,PROD-97770,860.96,34
2022-05-09,STORE-6145,PROD-58755,881.32,6
2022-01-01,STORE-9767,PROD-57493,746.67,43
2022-05-03,STORE-8318,PROD-62233,456.49,34
2022-12-27,STORE-7278,PROD-11827,200.85,34
2023-03-21,STORE-3686,PROD-88229,530.66,10
2022-08-05,STORE-3270,PROD-85405,913.56,26
2023-03-01,STORE-3215,PROD-55961,293.34,32
2023-02-28,STORE-8922,PROD-58701,753.37,39
2022-01-28,STORE-6397,PROD-14919,278.74,38
2023-02-10,STORE-3931,PROD-79664,739.67,1
2022-12-07,STORE-2303,PROD-98080,635.1,32
2023-01-13,STORE-3540,PROD-86421,734.31,4
2022-03-28,STORE-2340,PROD-70174,619.31,18
2022-12-30,STORE-8953,PROD-61792,33.67,47
2022-07-18,STORE-6825,PROD-17961,71.98,44
2022-09-28,STORE-8598,PROD-18900,203.07,23
2023-01-16,STORE-4724,PROD-45575,847.65,45
2023-03-31,STORE-5319,PROD-50900,70.13,23
2022-10-25,STORE-8921,PROD-56804,289.33,45
2022-01-04,STORE-7316,PROD-49357,220.48,20
2023-03-24,STORE-9130,PROD-32830,593.01,50
2022-04-14,STORE-5017,PROD-65664,739.1,2
2023-02-08,STORE-9142,PROD-36447,923.81,11
2022-02-17,STORE-4346,PROD-12884,820.59,46
2022-10-28,STORE-4484,PROD-92995,963.71,16
2022-12-31,STORE-5655,PROD-85174,92.06,1
2022-11-04,STORE-6341,PROD-65163,510.59,29
2022-10-18,STORE-4541,PROD-77549,229.97,13
2022-10-23,STORE-8536,PROD-75297,734.84,7
2022-05-24,STORE-6376,PROD-22373,991.29,8
2022-02-18,STORE-3325,PROD-10749,60.63,8
2023-04-09,STORE-3238,PROD-75272,749.28,14
2022-04-15,STORE-7360,PROD-22881,280.99,14
2022-10-07,STORE-7124,PROD-14860,202.68,16
2022-10-01,STORE-8136,PROD-81016,283.7,16
2022-08-17,STORE-6706,PROD-47448,43.24,28
2023-03-28,STORE-2756,PROD-66275,614.65,3
2023-01-28,STORE-2612,PROD-54470,651.28,39
2022-01-28,STORE-3319,PROD-70908,430.44,37
2022-11-25,STORE-3090,PROD-59826,847.63,49
2022-08-17,STORE-6769,PROD-78120,589.24,45
2022-04-29,STORE-1034,PROD-45633,314.12,30
2023-04-27,STORE-6450,PROD-73153,713.64,16
2022-06-11,STORE-6393,PROD-70933,868.22,6
2022-07-10,STORE-2480,PROD-28821,970.59,29
2023-02-27,STORE-3267,PROD-37627,929.19,5
2022-11-13,STORE-4825,PROD-29243,130.59,11
2022-07-03,STORE-7244,PROD-49733,992.32,27
2022-08-20,STORE-2472,PROD-45435,725.6,42
2022-02-26,STORE-4882,PROD-24337,294.23,29
2023-03-04,STORE-8729,PROD-93269,534.07,17
2022-06-21,STORE-1769,PROD-61719,993.73,9
2022-12-20,STORE-8390,PROD-51577,737.35,39
2022-10-10,STORE-9283,PROD-44050,479.38,46
2022-11-20,STORE-8541,PROD-56231,65.86,10
2022-06-26,STORE-9837,PROD-66299,722.81,38
2022-12-07,STORE-4327,PROD-72190,406.09,27
2022-03-27,STORE-6230,PROD-39824,747.73,47
2023-01-31,STORE-9879,PROD-49787,115.76,9
2022-10-26,STORE-1659,PROD-54966,138.14,41
2022-10-30,STORE-6346,PROD-72702,179.21,19
2022-03-10,STORE-1942,PROD-17148,886.64,32
2022-12-05,STORE-1735,PROD-77700,893.31,35
2023-04-21,STORE-7666,PROD-39162,750.18,45
2022-09-25,STORE-1063,PROD-10536,505.31,22
2022-10-03,STORE-7261,PROD-76128,483.39,24
2022-09-15,STORE-5834,PROD-41940,497.46,21
2023-03-19,STORE-8151,PROD-58866,92.86,31
2022-12-21,STORE-8506,PROD-76807,42.18,1
2022-03-17,STORE-9230,PROD-53143,263.12,44
2022-08-10,STORE-3521,PROD-12255,248.98,7
2022-05-11,STORE-4896,PROD-12704,708.32,20
2023-02-22,STORE-1632,PROD-75783,217.5,7
2023-03-16,STORE-2201,PROD-31324,238.41,9
2022-01-16,STORE-9952,PROD-57714,530.45,18
2022-10-28,STORE-4157,PROD-36025,499.61,21
2023-01-11,STORE-7531,PROD-16306,247.86,9
2022-08-31,STORE-5166,PROD-83185,538.81,45
2022-12-21,STORE-3848,PROD-28339,649.94,28
2022-08-04,STORE-8934,PROD-51769,152.88,20
2023-04-06,STORE-1680,PROD-52498,405.91,7
2022-05-27,STORE-7141,PROD-19745,799.51,29
2022-06-22,STORE-7071,PROD-40163,705.16,15
2022-10-18,STORE-5397,PROD-43163,209.13,16
2022-04-09,STORE-1238,PROD-17251,874.73,38
2022-10-21,STORE-5991,PROD-53573,752.26,49
2022-11-11,STORE-5167,PROD-79341,504.37,27
2022-08-18,STORE-1660,PROD-95849,336.07,36
2023-04-24,STORE-4346,PROD-16102,839.37,45
2022-06-25,STORE-7778,PROD-76584,796.77,18
2022-04-17,STORE-7831,PROD-93977,321.6,21
2022-07-02,STORE-4904,PROD-95975,645.4,2
2022-12-06,STORE-5448,PROD-83110,30.54,33
2023-02-27,STORE-8769,PROD-78870,587.25,46
2022-07-26,STORE-1297,PROD-70387,997.93,38
2022-07-28,STORE-4470,PROD-40298,440.19,26
2022-09-21,STORE-7956,PROD-68369,300.12,35
2022-02-13,STORE-1333,PROD-27120,698.27,33
2022-05-12,STORE-5018,PROD-58997,914.64,15
2022-10-20,STORE-6571,PROD-21516,305.41,24
2022-02-23,STORE-8251,PROD-14673,104.9,48
2022-06-23,STORE-5573,PROD-61802,551.57,19
2022-01-15,STORE-6861,PROD-47167,397.88,41
2022-09-03,STORE-8914,PROD-44811,881.48,31
2023-03-03,STORE-5969,PROD-33570,63.12,23
2022-08-30,STORE-6659,PROD-78762,413.86,35
2022-02-05,STORE-5536,PROD-27883,791.44,15
2022-08-10,STORE-4251,PROD-50109,505.73,9
2022-02-05,STORE-5915,PROD-35834,628.85,2
2022-06-03,STORE-4832,PROD-84942,756.89,36
2022-09-29,STORE-9442,PROD-41345,570.07,34
2022-12-18,STORE-9222,PROD-95329,951.12,37
2022-09-13,STORE-4138,PROD-78108,178.66,12
2022-05-28,STORE-8360,PROD-42940,325.1,34
2022-01-09,STORE-5374,PROD-12107,656.55,24
2022-02-15,STORE-5652,PROD-21105,603.9,20
2022-03-03,STORE-6736,PROD-72802,319.89,19
2023-01-07,STORE-1788,PROD-59068,256.54,34
2022-11-01,STORE-4472,PROD-88291,667.45,29
2023-04-02,STORE-2632,PROD-63195,223.71,33
2022-12-10,STORE-6009,PROD-18144,652.97,19
2022-08-22,STORE-4117,PROD-64506,901.0,50
2022-05-15,STORE-7260,PROD-51739,549.26,24
2022-05-10,STORE-2350,PROD-89371,555.89,47
2022-04-11,STORE-2078,PROD-42188,32.17,43
2022-03-30,STORE-7169,PROD-32302,321.1,12
2022-04-09,STORE-4860,PROD-60324,72.61,29
2022-12-14,STORE-6448,PROD-96885,338.12,37
2022-11-25,STORE-4597,PROD-67327,95.8,13
2022-11-25,STORE-2200,PROD-21895,939.45,22
2022-01-19,STORE-5347,PROD-21821,991.29,10
2022-12-28,STORE-9891,PROD-81723,411.27,39
2023-03-18,STORE-9053,PROD-77167,358.23,1
2023-04-18,STORE-7587,PROD-29418,698.01,21
2023-01-18,STORE-4752,PROD-35966,51.85,12
2023-01-25,STORE-4513,PROD-31552,846.79,44
2022-10-02,STORE-9454,PROD-26433,191.02,37
2023-01-31,STORE-2613,PROD-60436,254.67,45
2022-10-06,STORE-7425,PROD-82278,635.88,33
2022-05-25,STORE-1177,PROD-27381,211.01,9
2022-10-09,STORE-5957,PROD-70433,450.94,3
2022-09-17,STORE-5023,PROD-38332,229.96,32
2022-07-24,STORE-7072,PROD-18803,471.45,47
2022-09-06,STORE-1240,PROD-75470,322.93,31
2022-11-21,STORE-9901,PROD-54521,261.7,11
2022-02-01,STORE-5986,PROD-64178,602.39,47
2022-09-22,STORE-1216,PROD-88025,652.48,47
2022-03-26,STORE-8466,PROD-24876,599.37,13
2022-07-01,STORE-9775,PROD-65179,147.22,36
2022-04-26,STORE-4778,PROD-33493,682.21,42
2023-02-01,STORE-9381,PROD-45932,824.9,20
2022-09-14,STORE-6607,PROD-95791,704.94,15
2022-04-25,STORE-4945,PROD-22905,604.96,40
2023-03-16,STORE-9429,PROD-36607,243.13,25
2022-05-27,STORE-4256,PROD-67195,606.45,24
2022-09-19,STORE-7572,PROD-12994,825.88,6
2023-04-04,STORE-9264,PROD-17856,145.38,33
2022-04-04,STORE-4107,PROD-63216,696.87,3
2022-07-19,STORE-5335,PROD-60987,532.62,25
2023-03-26,STORE-6881,PROD-35188,825.04,32
2023-04-02,STORE-7437,PROD-56850,464.74,21
2022-05-01,STORE-3545,PROD-17507,277.14,20
2023-01-23,STORE-5536,PROD-86691,795.58,43
2022-01-28,STORE-5010,PROD-47813,662.3,4
2022-10-10,STORE-5677,PROD-92744,67.69,45
2023-04-06,STORE-4708,PROD-53599,927.22,39
2022-07-20,STORE-5153,PROD-41444,399.2,31
2022-05-27,STORE-8930,PROD-81250,474.26,33
2023-01-17,STORE-4190,PROD-64418,646.75,5
2022-06-07,STORE-3996,PROD-23067,176.86,13
2023-01-31,STORE-2826,PROD-15390,284.35,25
2023-04-21,STORE-2531,PROD-37069,744.44,9
2022-09-23,STORE-6774,PROD-29495,996.08,23
2023-03-02,STORE-7234,PROD-42574,658.23,34
2022-09-14,STORE-5411,PROD-24526,933.75,18
2022-03-13,STORE-1263,PROD-70428,148.99,26
2022-05-31,STORE-9277,PROD-62718,602.94,10
2022-07-22,STORE-9879,PROD-48037,809.26,46
2023-04-07,STORE-7025,PROD-77761,587.12,36
2022-11-16,STORE-1743,PROD-68748,258.91,49
2022-06-01,STORE-4052,PROD-40074,950.28,45
2022-01-16,STORE-1193,PROD-54724,860.46,29
2022-06-12,STORE-5136,PROD-49741,947.02,29
2022-01-09,STORE-7129,PROD-41913,254.98,10
2022-07-19,STORE-6799,PROD-56145,185.62,6
2023-01-26,STORE-5129,PROD-93181,36.13,35
2022-09-15,STORE-9293,PROD-97383,149.48,4
2022-09-28,STORE-1031,PROD-90071,320.71,45
2022-03-12,STORE-9903,PROD-86767,669.18,20
2022-01-16,STORE-6419,PROD-57236,199.38,34
2022-01-06,STORE-2750,PROD-94899,864.76,14
2022-03-18,STORE-6736,PROD-90737,725.38,33
2022-09-13,STORE-9156,PROD-30889,378.16,2
2022-04-06,STORE-2763,PROD-64540,988.78,22
2022-07-13,STORE-9115,PROD-91395,27.47,36
2022-09-20,STORE-1871,PROD-79410,370.76,49
2022-07-25,STORE-9432,PROD-95915,619.52,31
2023-01-15,STORE-8477,PROD-74068,618.65,39
2022-07-25,STORE-4386,PROD-68117,744.68,1
2022-08-17,STORE-6390,PROD-21884,149.47,12
2022-03-19,STORE-2292,PROD-11848,110.81,3
2022-10-05,STORE-8028,PROD-31821,977.86,47
2022-10-12,STORE-6016,PROD-73579,683.77,23
2023-02-01,STORE-4675,PROD-59072,336.54,10
2023-04-23,STORE-5426,PROD-73406,498.41,16
2022-04-01,STORE-5261,PROD-78866,35.5,28
2022-07-29,STORE-3528,PROD-37883,524.56,7
2022-03-14,STORE-6746,PROD-24048,743.1,47
2022-11-07,STORE-7125,PROD-44109,365.82,5
2022-06-11,STORE-7971,PROD-53311,271.14,11
2023-04-12,STORE-8994,PROD-34718,29.17,6
2023-03-06,STORE-7094,PROD-71275,794.98,30
2022-09-24,STORE-5004,PROD-19941,867.29,19
2022-11-04,STORE-3518,PROD-17355,726.36,15
2023-04-07,STORE-2384,PROD-97882,768.69,33
2022-03-03,STORE-2204,PROD-73915,965.04,29
2022-12-29,STORE-8755,PROD-61995,47.46,44
2022-06-15,STORE-5247,PROD-66204,774.65,45
2022-06-21,STORE-7007,PROD-86563,63.22,29
2022-05-30,STORE-5246,PROD-80440,85.14,45
2022-12-11,STORE-3194,PROD-99765,143.86,15
2022-08-23,STORE-6465,PROD-21909,852.52,18
2022-11-08,STORE-1774,PROD-39654,134.72,30
2022-09-09,STORE-9588,PROD-45367,174.7,31
2023-01-29,STORE-8264,PROD-87991,349.73,6
2023-01-24,STORE-7810,PROD-48036,572.79,47
2022-03-08,STORE-5696,PROD-37940,622.13,9
2022-08-05,STORE-3711,PROD-82862,500.27,12
2022-02-20,STORE-2722,PROD-16628,244.63,24
2022-08-24,STORE-7258,PROD-21432,314.29,19
2022-07-13,STORE-8473,PROD-89633,379.0,49
2022-03-12,STORE-6314,PROD-53538,763.22,28
2022-04-28,STORE-7191,PROD-19457,676.39,32
2023-04-24,STORE-8364,PROD-27745,146.28,16
2023-02-14,STORE-6976,PROD-32077,362.63,19
2022-10-06,STORE-7980,PROD-15752,962.17,24
2023-03-06,STORE-1453,PROD-93787,496.03,25
2022-04-12,STORE-9771,PROD-26300,450.82,33
2022-08-30,STORE-3524,PROD-87144,175.36,40
2022-03-14,STORE-9940,PROD-60237,632.16,29
2022-03-22,STORE-3829,PROD-83168,200.0,28
2023-03-22,STORE-8008,PROD-13608,403.46,10
2022-03-21,STORE-7710,PROD-31254,14.7,40
2022-05-17,STORE-5065,PROD-69251,541.52,14
2022-08-21,STORE-6573,PROD-57475,208.31,45
2022-09-13,STORE-2650,PROD-89393,915.92,43
2023-04-27,STORE-1096,PROD-37378,586.74,39
2022-09-14,STORE-6793,PROD-63497,70.38,24
2022-08-21,STORE-3030,PROD-49852,313.1,22
2022-09-24,STORE-7394,PROD-24238,689.67,6
2022-11-05,STORE-9243,PROD-91896,525.93,46
2022-10-29,STORE-5245,PROD-14076,959.9,10
2022-07-02,STORE-8859,PROD-54559,568.66,26
2023-01-23,STORE-3280,PROD-43217,643.38,31
2022-06-22,STORE-3241,PROD-97855,939.32,1
2022-11-22,STORE-2709,PROD-97171,99.56,37
2022-11-22,STORE-2119,PROD-32470,849.21,36
2022-10-26,STORE-8436,PROD-50466,903.75,20
2022-04-25,STORE-7069,PROD-37717,963.5,30
2022-05-21,STORE-3164,PROD-27936,588.7,14
2022-02-06,STORE-6098,PROD-65496,389.33,40
2022-05-02,STORE-5294,PROD-23419,516.16,10
2023-01-28,STORE-2603,PROD-87250,894.53,6
2023-03-22,STORE-7966,PROD-30940,166.79,32
2022-05-08,STORE-5123,PROD-61319,365.02,47
2022-01-25,STORE-7498,PROD-49378,991.12,35
2022-06-16,STORE-1796,PROD-91205,24.4,20
2022-03-10,STORE-9031,PROD-50881,242.98,46
2023-04-11,STORE-2692,PROD-45153,529.03,8
2022-08-19,STORE-9388,PROD-17268,628.33,17
2022-03-22,STORE-5070,PROD-37548,785.93,18
2023-03-18,STORE-9672,PROD-42438,694.18,35
2023-03-26,STORE-6649,PROD-12065,651.57,18
2023-02-14,STORE-6040,PROD-54522,254.33,28
2023-03-01,STORE-2823,PROD-74158,569.98,41
2023-02-01,STORE-3972,PROD-40425,448.27,35
2022-04-27,STORE-2399,PROD-28396,520.94,28
2023-04-04,STORE-9712,PROD-29260,558.94,11
2023-01-06,STORE-1386,PROD-86590,477.78,2
2023-01-19,STORE-5416,PROD-52325,49.59,43
2022-10-08,STORE-5735,PROD-58614,113.45,32
2022-10-29,STORE-7777,PROD-94912,952.99,23
2023-01-15,STORE-6257,PROD-61667,52.42,36
2022-05-18,STORE-6615,PROD-74109,411.67,42
2023-04-01,STORE-2388,PROD-33586,365.26,31
2023-03-23,STORE-2946,PROD-58035,623.05,16
2022-02-26,STORE-7644,PROD-96401,291.55,45
2022-02-23,STORE-1951,PROD-71109,734.9,45
2022-09-11,STORE-8113,PROD-90266,465.3,21
2023-02-07,STORE-4193,PROD-50710,426.11,39
2022-09-02,STORE-1809,PROD-70784,46.4,49
2022-07-25,STORE-4947,PROD-41152,153.39,43
2022-01-01,STORE-9809,PROD-31111,816.97,35
2023-01-09,STORE-2891,PROD-29264,920.7,37
2022-04-03,STORE-5809,PROD-69326,687.19,19
2022-01-03,STORE-7326,PROD-12765,300.4,42
2022-03-21,STORE-5101,PROD-29383,316.29,7
2022-08-05,STORE-4271,PROD-31920,560.51,39
2022-05-05,STORE-8618,PROD-19639,745.03,31
2023-02-17,STORE-8075,PROD-46164,776.83,8
2023-03-29,STORE-4172,PROD-80178,979.61,37
2023-04-26,STORE-4477,PROD-56066,968.78,34
2022-06-10,STORE-3970,PROD-48160,963.1,20
2022-06-03,STORE-1336,PROD-36996,899.38,1
2022-11-14,STORE-3724,PROD-14731,854.0,9
2022-02-25,STORE-5224,PROD-48811,409.54,26
2023-02-12,STORE-6316,PROD-90264,963.93,6
2022-09-10,STORE-9034,PROD-89101,159.81,18
2022-04-10,STORE-9655,PROD-66969,868.68,21
2022-12-29,STORE-8613,PROD-25922,397.22,24
2022-02-21,STORE-4352,PROD-68690,162.78,27
2022-12-31,STORE-8226,PROD-97142,488.62,43
2022-10-14,STORE-7487,PROD-29697,616.14,14
2023-04-27,STORE-4315,PROD-37942,789.06,30
2022-08-29,STORE-1216,PROD-22444,252.08,4
2022-04-14,STORE-2539,PROD-35912,863.02,9
2022-03-24,STORE-4525,PROD-94727,68.74,15
2023-02-12,STORE-3962,PROD-78277,719.07,42
2022-03-06,STORE-4947,PROD-89009,273.44,1
2023-03-31,STORE-4704,PROD-90089,843.2,21
2023-02-06,STORE-1782,PROD-83608,997.89,33
2023-03-28,STORE-3605,PROD-62669,686.97,15
2023-03-13,STORE-1625,PROD-84378,207.73,50
2022-01-11,STORE-9942,PROD-76877,409.2,19
2022-02-01,STORE-9821,PROD-43776,937.16,31
2022-09-18,STORE-9987,PROD-47131,626.01,50
2022-06-14,STORE-9319,PROD-40916,432.69,32
2022-10-04,STORE-9672,PROD-80924,254.71,14
2022-09-07,STORE-7669,PROD-30244,27.84,30
2022-10-16,STORE-1548,PROD-75486,547.32,4
2023-04-10,STORE-4619,PROD-26516,737.5,33
2022-08-10,STORE-6769,PROD-33318,242.1,20
2022-05-08,STORE-3292,PROD-78124,847.1,18
2022-10-14,STORE-8215,PROD-34445,254.1,3
2022-12-17,STORE-9795,PROD-28823,462.33,13
2022-04-18,STORE-5550,PROD-52205,551.68,6
2023-02-26,STORE-5352,PROD-80418,373.03,2
2023-03-24,STORE-5942,PROD-20457,80.0,1
2022-01-28,STORE-3399,PROD-73066,122.01,41
2022-01-18,STORE-4209,PROD-47510,406.01,6
2022-06-19,STORE-2248,PROD-52209,20.37,6
2023-02-08,STORE-4296,PROD-44042,613.44,16
2022-11-26,STORE-7099,PROD-32864,84.26,45
2023-03-27,STORE-7473,PROD-70566,115.59,19
2022-07-10,STORE-4382,PROD-71043,615.94,6
2023-03-01,STORE-4146,PROD-82491,283.93,17
2023-02-22,STORE-5243,PROD-43394,58.43,3
2022-10-26,STORE-2852,PROD-34785,871.85,23
2022-11-18,STORE-9786,PROD-93967,345.79,5
2022-12-09,STORE-1154,PROD-95121,106.12,22
2023-01-16,STORE-4351,PROD-45412,657.65,27
2022-07-12,STORE-3760,PROD-56389,204.73,1
2022-05-08,STORE-1163,PROD-29865,373.78,49
2023-01-13,STORE-5451,PROD-93360,470.76,28
2022-02-23,STORE-6669,PROD-47988,268.13,9
2022-06-02,STORE-7567,PROD-21911,860.0,47
2022-04-03,STORE-6180,PROD-17591,982.94,3
2022-11-26,STORE-3101,PROD-94765,316.72,41
2022-01-29,STORE-4092,PROD-67434,131.8,35
2023-01-23,STORE-8516,PROD-52596,400.55,13
2023-03-27,STORE-6081,PROD-18805,396.72,5
2023-04-02,STORE-1245,PROD-94299,985.24,20
2022-11-14,STORE-6453,PROD-82932,271.46,43
2022-02-20,STORE-3320,PROD-51493,265.19,35
2022-11-26,STORE-7254,PROD-10716,540.52,7
2023-02-03,STORE-9330,PROD-50326,919.93,27
2022-02-09,STORE-1281,PROD-21687,520.14,27
2023-03-23,STORE-1667,PROD-87152,880.27,20
2022-11-24,STORE-3792,PROD-98763,124.48,15
2022-10-22,STORE-2883,PROD-24372,82.24,26
2022-04-15,STORE-2053,PROD-51780,669.71,44
2022-09-16,STORE-7770,PROD-77400,439.59,49
2022-01-16,STORE-8180,PROD-38240,57.81,48
2023-01-13,STORE-4664,PROD-98101,93.19,16
2023-03-19,STORE-8886,PROD-91437,761.04,20
2023-01-25,STORE-4047,PROD-51614,269.89,25
2022-08-17,STORE-5276,PROD-16612,90.05,24
2022-04-23,STORE-9598,PROD-47376,678.29,1
2022-08-27,STORE-2820,PROD-77025,853.56,21
2022-10-01,STORE-3906,PROD-16881,133.43,42
2023-01-15,STORE-4845,PROD-87605,911.14,20
2022-09-05,STORE-9945,PROD-23608,89.47,8
2022-02-21,STORE-1187,PROD-23862,709.13,28
2022-04-15,STORE-3676,PROD-48268,897.86,17
2022-10-18,STORE-8813,PROD-58127,897.36,9
2022-12-12,STORE-4624,PROD-54451,894.58,13
2022-07-24,STORE-6616,PROD-90038,593.48,28
2023-02-18,STORE-2919,PROD-59381,807.4,27
2023-04-26,STORE-3518,PROD-65628,155.61,9
2022-03-20,STORE-4859,PROD-81057,817.22,21
2023-03-25,STORE-6767,PROD-92596,171.28,13
2022-08-25,STORE-9853,PROD-32197,879.71,26
2022-08-23,STORE-2281,PROD-80364,133.86,9
2022-12-17,STORE-1915,PROD-32018,16.37,48
2023-02-09,STORE-6811,PROD-70149,924.05,18
2022-12-29,STORE-9083,PROD-84547,882.46,36
2022-12-16,STORE-1606,PROD-19638,646.07,25
2022-05-19,STORE-9660,PROD-35517,33.84,31
2022-10-21,STORE-8535,PROD-79965,413.85,22
2023-04-17,STORE-1945,PROD-67063,448.72,36
2023-01-28,STORE-3645,PROD-95962,864.54,28
2022-06-22,STORE-5784,PROD-10556,105.42,19
2022-10-30,STORE-3315,PROD-73030,932.83,13
2022-06-08,STORE-3453,PROD-38084,36.52,7
2022-05-26,STORE-9538,PROD-99134,318.54,29
2022-08-16,STORE-4298,PROD-67549,969.39,14
2022-01-14,STORE-2619,PROD-12686,674.23,46
2022-12-31,STORE-9680,PROD-72820,383.29,44
2022-05-09,STORE-8011,PROD-64781,62.06,36
2022-09-09,STORE-6578,PROD-97526,136.05,18
2022-12-16,STORE-6893,PROD-42399,204.44,48
2022-07-27,STORE-8470,PROD-34629,293.08,47
2023-01-18,STORE-6282,PROD-95522,766.78,5
2022-08-06,STORE-4130,PROD-58098,625.4,5
2022-08-03,STORE-5904,PROD-51034,932.89,24
2022-08-14,STORE-8159,PROD-56550,457.65,34
2022-03-08,STORE-6503,PROD-22520,125.95,22
2023-03-27,STORE-6918,PROD-97064,607.34,41
2022-01-24,STORE-3584,PROD-71100,257.21,1
2022-03-14,STORE-6375,PROD-55609,465.58,18
2022-09-16,STORE-7237,PROD-44824,593.66,36
2023-04-22,STORE-5416,PROD-30298,543.56,38
2022-03-19,STORE-6997,PROD-65961,721.88,32
2023-03-26,STORE-6195,PROD-57946,720.48,32
2022-05-10,STORE-9428,PROD-17368,701.7,15
